
---------- Begin Simulation Statistics ----------
simSeconds                                   0.000165                       # Number of seconds simulated (Second)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Add            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cmp            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16DotProd            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MatMultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16Mult            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::SimdBf16MultAcc            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::Bf16Cvt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::System            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu.commitStats0.committedInstType::total       186415                       # Class of committed instruction. (Count)
system.cpu.commitStats0.committedControl::IsControl        19850                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsDirectControl        18648                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsIndirectControl         1163                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCondControl        17223                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsUncondControl         2588                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsCall          845                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.committedControl::IsReturn          840                       # Class of control type instructions committed (Count)
system.cpu.commitStats0.functionCalls             845                       # Number of function calls committed (Count)
system.cpu.commitStats0.numCallsReturns          1685                       # Number of function calls and returns committed (Count)
system.cpu.dcache.demandHits::cpu.data          38142                       # number of demand (read+write) hits (Count)
system.cpu.dcache.demandHits::total             38142                       # number of demand (read+write) hits (Count)
system.cpu.dcache.overallHits::cpu.data         38142                       # number of overall hits (Count)
system.cpu.dcache.overallHits::total            38142                       # number of overall hits (Count)
system.cpu.dcache.demandMisses::cpu.data         3201                       # number of demand (read+write) misses (Count)
system.cpu.dcache.demandMisses::total            3201                       # number of demand (read+write) misses (Count)
system.cpu.dcache.overallMisses::cpu.data         3201                       # number of overall misses (Count)
system.cpu.dcache.overallMisses::total           3201                       # number of overall misses (Count)
system.cpu.dcache.demandMissLatency::cpu.data    239970000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.demandMissLatency::total    239970000                       # number of demand (read+write) miss ticks (Tick)
system.cpu.dcache.overallMissLatency::cpu.data    239970000                       # number of overall miss ticks (Tick)
system.cpu.dcache.overallMissLatency::total    239970000                       # number of overall miss ticks (Tick)
system.cpu.dcache.demandAccesses::cpu.data        41343                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.demandAccesses::total         41343                       # number of demand (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::cpu.data        41343                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.overallAccesses::total        41343                       # number of overall (read+write) accesses (Count)
system.cpu.dcache.demandMissRate::cpu.data     0.077425                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.demandMissRate::total      0.077425                       # miss rate for demand accesses (Ratio)
system.cpu.dcache.overallMissRate::cpu.data     0.077425                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.overallMissRate::total     0.077425                       # miss rate for overall accesses (Ratio)
system.cpu.dcache.demandAvgMissLatency::cpu.data 74967.197751                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.demandAvgMissLatency::total 74967.197751                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::cpu.data 74967.197751                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.overallAvgMissLatency::total 74967.197751                       # average overall miss latency ((Tick/Count))
system.cpu.dcache.blockedCycles::no_mshrs         2534                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.dcache.blockedCauses::no_mshrs           41                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.dcache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.dcache.avgBlocked::no_mshrs      61.804878                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.dcache.writebacks::writebacks          238                       # number of writebacks (Count)
system.cpu.dcache.writebacks::total               238                       # number of writebacks (Count)
system.cpu.dcache.demandMshrHits::cpu.data         1759                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.demandMshrHits::total          1759                       # number of demand (read+write) MSHR hits (Count)
system.cpu.dcache.overallMshrHits::cpu.data         1759                       # number of overall MSHR hits (Count)
system.cpu.dcache.overallMshrHits::total         1759                       # number of overall MSHR hits (Count)
system.cpu.dcache.demandMshrMisses::cpu.data         1442                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.demandMshrMisses::total         1442                       # number of demand (read+write) MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::cpu.data         1442                       # number of overall MSHR misses (Count)
system.cpu.dcache.overallMshrMisses::total         1442                       # number of overall MSHR misses (Count)
system.cpu.dcache.demandMshrMissLatency::cpu.data    110647500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.demandMshrMissLatency::total    110647500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::cpu.data    110647500                       # number of overall MSHR miss ticks (Tick)
system.cpu.dcache.overallMshrMissLatency::total    110647500                       # number of overall MSHR miss ticks (Tick)
